> 10 contour -Z10
-112.5	53.5602635741	10
-112	53.5949243456	10
-111.5	53.5787255839	10
-111.02236414	53.5	10
-111	53.4957882166	10
-110.5	53.2797308266	10
-110.120304734	53	10
-110	52.8850628436	10
-109.646482825	52.5	10
-109.5	52.3762225807	10
-109	52.0596964993	10
-108.86788328	52	10
-108.5	51.8936709464	10
-108	51.7406724691	10
-107.5	51.5672289431	10
-107.323490217	51.5	10
-107	51.3218772709	10
-106.558763981	51	10
-106.5	50.8338106275	10
-106.404586464	50.5	10
-106.5	50.3765891194	10
-106.724573702	50	10
-107	49.7756047845	10
-107.291349277	49.5	10
-107.5	49.369999975	10
-108	49.0045343637	10
-108.005183429	49	10
-108.5	48.7045238316	10
-108.80150938	48.5	10
-109	48.3841900751	10
-109.5	48.0867142081	10
-109.63658613	48	10
-110	47.7811199874	10
-110.47426153	47.5	10
-110.5	47.4842773229	10
-111	47.1653624475	10
-111.258899644	47	10
-111.5	46.8343918473	10
-112	46.5125000179	10
-112.01778841	46.5	10
-112.5	46.1333147287	10
-112.68206054	46	10
-113	45.7317641675	10
-113.296140432	45.5	10
-113.5	45.3063572645	10
-113.850044593	45	10
-114	44.8459601849	10
-114.352413163	44.5	10
-114.5	44.3417104334	10
-114.816246212	44	10
-115	43.8029287457	10
-115.275694594	43.5	10
-115.5	43.261183247	10
-115.751388893	43	10
-116	42.7321696281	10
-116.235279262	42.5	10
-116.5	42.20886603	10
-116.711214155	42	10
-117	41.6904187799	10
-117.190648586	41.5	10
-117.5	41.2102288902	10
-117.746439189	41	10
-118	40.7939434648	10
-118.477899378	40.5	10
-118.5	40.4854634665	10
-119	40.2190100849	10
-119.5	40.0519516766	10
-119.730230689	40	10
-120	39.9180430695	10
-120.5	39.83249484	10
-121	39.8223982155	10
-121.5	39.8814707696	10
-121.923143148	40	10
-122	40.0185533166	10
-122.5	40.2317889333	10
-122.867792845	40.5	10
-123	40.588062644	10
-123.389724582	41	10
-123.5	41.1241531968	10
-123.781848401	41.5	10
-124	41.9142857268	10
-124.062499985	42	10
-124.405314356	42.5	10
-124.5	42.6848739386	10
-124.728658572	43	10
-124.945584804	43.5	10
-125	43.6954684258	10
-125.14486666	44	10
-125.298224211	44.5	10
-125.369897932	45	10
-125.3701621	45.5	10
-125.316313446	46	10
-125.194613814	46.5	10
-125	46.9823678434	10
-124.992595226	47	10
-124.74428679	47.5	10
-124.5	47.9105958939	10
-124.442084849	48	10
-124.049226809	48.5	10
-124	48.5552342311	10
-123.578399174	49	10
-123.5	49.0731084347	10
-123.015098735	49.5	10
-123	49.5126152476	10
-122.5	49.8997655809	10
-122.339887708	50	10
-122	50.2226082832	10
-121.5	50.4898424447	10
-121.478660911	50.5	10
-121	50.7485670298	10
-120.5	50.9699869752	10
-120.432678193	51	10
-120	51.2156329602	10
-119.5	51.4362699091	10
-119.346385539	51.5	10
-119	51.6654081345	10
-118.5	51.8763234019	10
-118.168244362	52	10
-118	52.0749903768	10
-117.5	52.2803457975	10
-117	52.4562043846	10
-116.853982389	52.5	10
-116.5	52.6293975413	10
-116	52.7808378339	10
-115.5	52.9155268371	10
-115.164956257	53	10
-115	53.0496470332	10
-114.5	53.1878685802	10
-114	53.3075050116	10
-113.5	53.4083133936	10
-113	53.4910179377	10
-112.925248951	53.5	10
-112.5	53.5602635741	10
> 20 contour -Z20
-115.5	51.5053999126	20
-115	51.6247484162	20
-114.5	51.7267686576	20
-114	51.8023388386	20
-113.5	51.8397701979	20
-113	51.8188406527	20
-112.5	51.7180559039	20
-112.004026234	51.5	20
-112	51.4984819591	20
-111.5	51.2913428545	20
-111	51.0974007994	20
-110.746336371	51	20
-110.5	50.899658978	20
-110	50.6573890448	20
-109.731789708	50.5	20
-109.5	50.2512123287	20
-109.313372299	50	20
-109.375392072	49.5	20
-109.5	49.3409698009	20
-109.719627529	49	20
-110	48.7328691483	20
-110.204654485	48.5	20
-110.5	48.2839971781	20
-110.81747742	48	20
-111	47.8730212897	20
-111.5	47.5031205416	20
-111.503658563	47.5	20
-112	47.1360384524	20
-112.17986992	47	20
-112.5	46.7612696886	20
-112.840589091	46.5	20
-113	46.3750563189	20
-113.466914333	46	20
-113.5	45.9721894823	20
-114	45.5453769863	20
-114.051264226	45.5	20
-114.5	45.0917243361	20
-114.600987315	45	20
-115	44.6158694029	20
-115.123991162	44.5	20
-115.5	44.1153149903	20
-115.616248548	44	20
-116	43.5956385434	20
-116.092958033	43.5	20
-116.5	43.0883429945	20
-116.588405639	43	20
-117	42.6053376794	20
-117.112516612	42.5	20
-117.5	42.1459462345	20
-117.680654407	42	20
-118	41.712675482	20
-118.311417744	41.5	20
-118.5	41.3524347544	20
-119	41.0671602786	20
-119.171504706	41	20
-119.5	40.8386738598	20
-120	40.6719290614	20
-120.5	40.5885745287	20
-121	40.5813546479	20
-121.5	40.6381148994	20
-122	40.7761469781	20
-122.402844459	41	20
-122.5	41.0156351924	20
-123	41.263907671	20
-123.227352872	41.5	20
-123.5	41.9306379408	20
-123.553631593	42	20
-123.889611661	42.5	20
-123.977562159	43	20
-124	43.272499904	20
-124.089642569	43.5	20
-124.213540137	44	20
-124.277377874	44.5	20
-124.270193219	45	20
-124.217048064	45.5	20
-124.105545737	46	20
-124	46.2558685839	20
-123.902968675	46.5	20
-123.637948364	47	20
-123.5	47.2132900506	20
-123.296503991	47.5	20
-123	47.864459455	20
-122.874875188	48	20
-122.5	48.3630102873	20
-122.341840953	48.5	20
-122	48.7705297768	20
-121.673010394	49	20
-121.5	49.1179498583	20
-121	49.4255355895	20
-120.864515156	49.5	20
-120.5	49.7170441449	20
-120	49.9657784998	20
-119.923855036	50	20
-119.5	50.2201733738	20
-119	50.4354407489	20
-118.824784458	50.5	20
-118.5	50.6409852356	20
-118	50.8221350908	20
-117.5	50.9763666689	20
-117.412783176	51	20
-117	51.1319710314	20
-116.5	51.2727639973	20
-116	51.3950940073	20
-115.520815242	51.5	20
-115.5	51.5053999126	20
> 30 contour -Z30
-116	50.5219460428	30
-115.5	50.6282622069	30
-115	50.7167966217	30
-114.5	50.779658258	30
-114	50.7937293649	30
-113.5	50.7555163205	30
-113	50.6654148996	30
-112.5	50.5229664836	30
-112.430716015	50.5	30
-112	50.3498086631	30
-111.5	50.0992064178	30
-111.346425816	50	30
-111	49.5621176325	30
-110.960784312	49.5	30
-110.978571335	49	30
-111	48.9688545186	30
-111.258540973	48.5	30
-111.5	48.2370272875	30
-111.683224499	48	30
-112	47.7305963337	30
-112.226994693	47.5	30
-112.5	47.2873364985	30
-112.842725754	47	30
-113	46.8747350574	30
-113.446107071	46.5	30
-113.5	46.4551012367	30
-114	46.0168700516	30
-114.017961502	46	30
-114.5	45.5639984012	30
-114.568371356	45.5	30
-115	45.1000780463	30
-115.106886744	45	30
-115.5	44.6266233623	30
-115.635715514	44.5	30
-116	44.1378975511	30
-116.144403189	44	30
-116.5	43.6367000639	30
-116.639701098	43.5	30
-117	43.1399004161	30
-117.14503485	43	30
-117.5	42.6631597579	30
-117.678136438	42.5	30
-118	42.2253717482	30
