> 10 contour -Z10
-112.5	55.0509804487	10
-112	55.1390689462	10
-111.5	55.1814414263	10
-111	55.1684358865	10
-110.5	55.0767045766	10
-110.296774119	55	10
-110	54.8626865745	10
-109.521024704	54.5	10
-109.5	54.4809071422	10
-109.073544979	54	10
-109	53.8976436257	10
-108.730807662	53.5	10
-108.5	53.1001727805	10
-108.440020591	53	10
-108.045154065	52.5	10
-108	52.4681182802	10
-107.5	52.1646824926	10
-107.214580595	52	10
-107	51.8361344039	10
-106.643652648	51.5	10
-106.636520386	51	10
-106.961014505	50.5	10
-107	50.4693087842	10
-107.479890313	50	10
-107.5	49.9881805182	10
-108	49.6457390487	10
-108.169517517	49.5	10
-108.5	49.3043873161	10
-108.956048258	49	10
-109	48.9740289766	10
-109.5	48.6601123214	10
-109.740619063	48.5	10
-110	48.3377664536	10
-110.5	48.0221908987	10
-110.532069206	48	10
-111	47.6854576766	10
-111.271407112	47.5	10
-111.5	47.3431001753	10
-112	47.0023072362	10
-112.003163934	47	10
-112.5	46.6279993951	10
-112.669912785	46.5	10
-113	46.2338023484	10
-113.294396341	46	10
-113.5	45.8173164725	10
-113.877668835	45.5	10
-114	45.3799957186	10
-114.414839059	45	10
-114.5	44.9092717394	10
-114.906945109	44.5	10
-115	44.3950668648	10
-115.355708942	44	10
-115.5	43.8351491094	10
-115.791739464	43.5	10
-116	43.2645316273	10
-116.233790517	43	10
-116.5	42.7108613253	10
-116.696343005	42.5	10
-117	42.1862131655	10
-117.19222489	42	10
-117.5	41.7034732699	10
-117.73947525	41.5	10
-118	41.2674925029	10
-118.362412363	41	10
-118.5	40.8929698318	10
-119	40.5547885299	10
-119.097541958	40.5	10
-119.5	40.2980618775	10
-120	40.1275662184	10
-120.5	40.0228552818	10
-120.699200809	40	10
-121	39.9457148351	10
-121.5	39.910063386	10
-122	39.9265933856	10
-122.441248596	40	10
-122.5	40.006750077	10
-123	40.123542726	10
-123.5	40.3605939448	10
-123.700576439	40.5	10
-124	40.7073743641	10
-124.308263212	41	10
-124.5	41.2273393869	10
-124.731853336	41.5	10
-125	41.8617093414	10
-125.129367277	42	10
-125.5	42.4875775548	10
-125.510270526	42.5	10
-125.848162502	43	10
-126	43.3738094419	10
-126.064164691	43.5	10
-126.236595184	44	10
-126.339993089	44.5	10
-126.382536799	45	10
-126.354794562	45.5	10
-126.267723113	46	10
-126.098569527	46.5	10
-126	46.7078228295	10
-125.864213765	47	10
-125.559308831	47.5	10
-125.5	47.5864659995	10
-125.231182769	48	10
-125	48.2851114869	10
-124.816803634	48.5	10
-124.5	48.8318083882	10
-124.320402265	49	10
-124	49.2937302291	10
-123.751112521	49.5	10
-123.5	49.7121375352	10
-123.144326612	50	10
-123	50.1182066277	10
-122.5	50.4879181981	10
-122.482081324	50.5	10
-122	50.8329367638	10
-121.727060631	51	10
-121.5	51.1456358731	10
-121	51.4355123937	10
-120.883758008	51.5	10
-120.5	51.727788195	10
-120	51.9904327095	10
-119.980785489	52	10
-119.5	52.2632662654	10
-119.003835269	52.5	10
-119	52.5020041014	10
-118.5	52.7612714469	10
-118	52.994023025	10
-117.986841977	53	10
-117.5	53.2402597517	10
-117	53.4552053809	10
-116.889117241	53.5	10
-116.5	53.671028927	10
-116	53.8716045022	10
-115.665376112	54	10
-115.5	54.0698271394	10
-115	54.2707133591	10
-114.5	54.4478408694	10
-114.337333053	54.5	10
-114	54.6226368472	10
-113.5	54.7840635478	10
-113	54.9267452657	10
-112.689583302	55	10
-112.5	55.0509804487	10
> 20 contour -Z20
-114.5	52.59323439	20
-114	52.6902972907	20
-113.5	52.7436317652	20
-113	52.7458884567	20
-112.5	52.6754023135	20
-112.06548959	52.5	20
-112	52.4663349688	20
-111.5	52.0100898361	20
-111.491783191	52	20
-111.035903394	51.5	20
-111	51.4717723727	20
-110.5	51.0922736377	20
-110.37895415	51	20
-110	50.5877809152	20
-109.931431703	50.5	20
-109.873774156	50	20
-110	49.7581701279	20
-110.107556164	49.5	20
-110.5	49.0040858388	20
-110.502611905	49	20
-111	48.5347222686	20
-111.0293926	48.5	20
-111.5	48.1359272599	20
-111.646434456	48	20
-112	47.729750365	20
-112.285406649	47.5	20
-112.5	47.33661291	20
-112.929025181	47	20
-113	46.9441079125	20
-113.5	46.5339716673	20
-113.538673729	46.5	20
-114	46.096763134	20
-114.10627839	46	20
-114.5	45.6436558366	20
-114.653630257	45.5	20
-115	45.1733225584	20
-115.180900872	45	20
-115.5	44.6878011227	20
-115.693908483	44.5	20
-116	44.1858655214	20
-116.185311675	44	20
-116.5	43.6681722999	20
-116.662842304	43.5	20
-117	43.1457306445	20
-117.142429352	43	20
-117.5	42.6347253025	20
-117.637523711	42.5	20
-118	42.1601756513	20
-118.18750003	42	20
-118.5	41.7425432801	20
-118.853741437	41.5	20
-119	41.3920881972	20
-119.5	41.0772010684	20
-119.666287035	41	20
-120	40.7993837446	20
-120.5	40.6111566424	20
-121	40.5298244655	20
-121.5	40.5099119544	20
-122	40.528778553	20
-122.5	40.597415328	20
-123	40.7618871629	20
-123.363137156	41	20
-123.5	41.082372874	20
-123.902056009	41.5	20
-124	41.656132102	20
-124.277585298	42	20
-124.5	42.37884482	20
-124.597678743	42.5	20
-124.871112883	43	20
-125	43.4837433994	20
-125.007195491	43.5	20
-125.144168407	44	20
-125.17776905	44.5	20
-125.138360754	45	20
-125.033213597	45.5	20
-125	45.5982735083	20
-124.868019283	46	20
-124.580924757	46.5	20
-124.5	46.6157893315	20
-124.245009989	47	20
-124	47.2994815409	20
-123.833628476	47.5	20
-123.5	47.8603443801	20
-123.355117708	48	20
-123	48.3283093274	20
-122.782536536	48.5	20
-122.5	48.7227748483	20
-122.090011634	49	20
-122	49.0636115	20
-121.5	49.3946807981	20
-121.329048276	49.5	20
-121	49.7207775265	20
-120.540660616	50	20
-120.5	50.0266296063	20
-120	50.3357836306	20
-119.694907203	50.5	20
-119.5	50.6119084582	20
-119	50.8724162877	20
-118.727105305	51	20
-118.5	51.1143653169	20
-118	51.3440873027	20
-117.632544324	51.5	20
-117.5	51.5613698624	20
-117	51.7740963697	20
-116.5	51.9610588253	20
-116.382758737	52	20
-116	52.143164292	20
-115.5	52.3112288117	20
-115	52.4609012902	20
-114.838729471	52.5	20
-114.5	52.59323439	20
> 30 contour -Z30
-115.5	51.0496077836	30
-115	51.1463067979	30
-114.5	51.2012225986	30
-114	51.1908668429	30
-113.5	51.0783131868	30
-113.326545104	51	30
-113	50.847989589	30
-112.5	50.5292469077	30
-112.458704285	50.5	30
-112	50.1032933965	30
-111.903899781	50	30
-111.708088815	49.5	30
-111.797508523	49	30
-112	48.6683998108	30
-112.082210451	48.5	30
-112.5	48.0136395693	30
-112.509590864	48	30
-113	47.5500806868	30
-113.044362217	47.5	30
-113.5	47.1074426472	30
-113.611059725	47	30
-114	46.6533306241	30
-114.159617901	46.5	30
-114.5	46.1859152317	30
-114.689576805	46	30
-115	45.7064470053	30
-115.210344523	45.5	30
-115.5	45.2202537954	30
-115.722681463	45	30
-116	44.7295681536	30
-116.232280165	44.5	30
-116.5	44.2316763997	30
-116.731111735	44	30
-117	43.7246592343	30
-117.222502112	43.5	30
-117.5	43.2178346813	30
-117.724452168	43	30
-118	42.7285882235	30
-118.252574563	42.5	30
-118.5	42.2798939645	30
-118.83613196	42	30
-119	41.8736155033	30
-119.5	41.5114900172	30
-119.516582072	41.5	30
-120	41.1772456467	30
-120.5	41.0084799826	30
-120.544238538	41	30
-121	40.838886112	30
-121.5	40.7799924463	30
-122	40.8033831418	30
-122.5	40.92376481	30
-122.662719369	41	30
-123	41.0862978399	30
-123.496917307	41.5	30
-123.5	41.5038149357	30
-123.899492353	42	30
-124	42.2301905453	30
-124.194911033	42.5	30
-124.397944748	43	30
-124.5	43.4706298634	30
-124.51021822	43.5	30
-124.573958211	44	30
-124.538513519	44.5	30
-124.5	44.6676469892	30
-124.427299976	45	30
-124.245723426	45.5	30
-124	45.9648419023	30
-123.97829029	46	30
-123.629693463	46.5	30
-123.5	46.6609318554	30
-123.185779318	47	30
-123	47.186778143	30
-122.653142229	47.5	30
-122.5	47.6326141059	30
-122.023998052	48	30
-122	48.018305365	30
-121.5	48.3820467889	30
-121.31642583	48.5	30
-121	48.7135049552	30
-120.507658889	49	30
-120.5	49.0048498819	30
-120	49.2937269211	30
-119.577506162	49.5	30
-119.5	49.5429800116	30
-119	49.7935723066	30
-118.520493438	50	30
-118.5	50.0099512162	30
-118	50.2332492024	30
-117.5	50.4371134639	30
-117.32571435	50.5	30
-117	50.6298136413	30
