> 10 contour -Z10
-115.5	52.5163859725	10
-115	52.5179062802	10
-114.520492315	52.5	10
-114.5	52.4994855821	10
-114	52.4776758552	10
-113.5	52.4482128024	10
-113	52.4141104221	10
-112.5	52.3793537915	10
-112	52.3462381661	10
-111.5	52.30389148	10
-111	52.2469693124	10
-110.5	52.1713755876	10
-110	52.0746527165	10
-109.680836648	52	10
-109.5	51.9571474791	10
-109	51.8136464059	10
-108.5	51.6288071275	10
-108.202345878	51.5	10
-108	51.3950304985	10
-107.5	51.0970238522	10
-107.357142732	51	10
-107	50.5904524252	10
-106.928571321	50.5	10
-106.769835606	50	10
-106.831746101	49.5	10
-107	49.2347347736	10
-107.124337196	49	10
-107.5	48.5378343761	10
-107.526291966	48.5	10
-107.997127793	48	10
-108	47.9977711581	10
-108.5	47.5530804396	10
-108.551959157	47.5	10
-109	47.1656496525	10
-109.20888108	47	10
-109.5	46.7912643701	10
-109.905180626	46.5	10
-110	46.4320732653	10
-110.5	46.0598354936	10
-110.573903054	46	10
-111	45.6667268872	10
-111.207742482	45.5	10
-111.5	45.265867278	10
-111.836797625	45	10
-112	44.8641376793	10
-112.460890513	44.5	10
-112.5	44.4643640555	10
-113	44.0275069177	10
-113.031281054	44	10
-113.5	43.5287853479	10
-113.529765993	43.5	10
-113.941283181	43	10
-114	42.9096567482	10
-114.254805163	42.5	10
-114.5	42.0821201205	10
-114.543842614	42	10
-114.853486225	41.5	10
-115	41.2943122238	10
-115.204503685	41	10
-115.5	40.5715236962	10
-115.550965428	40.5	10
-115.995742773	40	10
-116	39.9955946137	10
-116.5	39.5414507091	10
-116.553244531	39.5	10
-117	39.2088642418	10
-117.438032884	39	10
-117.5	38.9715849347	10
-118	38.7907648087	10
-118.5	38.7125923336	10
-119	38.7049242854	10
-119.5	38.7529964149	10
-120	38.8731232435	10
-120.282242	39	10
-120.5	39.0654247701	10
-121	39.3004703671	10
-121.286781728	39.5	10
-121.5	39.617603749	10
-121.975128025	40	10
